config_name,symbol,signal_date,entry_date,exit_date,entry_price,exit_price,stop_price,exit_reason,gross_return,net_return,holding_days,status,side,priority
config_iii,7267,2025-04-06,2025-04-07,2025-04-15,1167.0,1379.625,1080.5045733162221,target,0.1821979434447301,0.17815665269805497,8,closed,long,1
config_iii,5713,2024-12-19,2024-12-20,2024-12-27,3470.0,3604.0,3296.3273990150838,target,0.03861671469740634,0.032316039635229554,7,closed,long,1
config_iii,5713,2025-04-06,2025-04-07,2025-04-18,2480.0,3017.6,2227.341340283936,target,0.21677419354838706,0.21431745470614225,11,closed,long,1
config_iii,8001,2025-04-07,2025-04-08,2025-04-18,1244.800048828125,1346.6500061035156,1153.6817263079954,target,0.08182033521871547,0.07783984444783626,10,closed,long,1
config_iii,4062,2025-04-07,2025-04-08,2025-04-21,1609.0,1728.5,1368.1401785870248,time_stop,0.0742697327532629,0.07078645632018526,13,closed,long,1
config_iii,6098,2025-02-25,2025-02-26,2025-03-11,9053.0,8827.0,8336.681509990356,time_stop,-0.024964100298243676,-0.03037978540376383,13,closed,long,1
config_iii,6098,2025-04-07,2025-04-08,2025-04-10,6938.0,7935.4,6137.871658238946,target,0.1437590083597578,0.13784023345719618,2,closed,long,1
config_iii,9501,2024-07-24,2024-07-25,2024-08-01,743.7999877929688,702.5664768633632,702.5664768633632,stop,-0.055436288795802764,-0.06135106491385298,7,closed,long,1
config_iii,9501,2024-08-06,2024-08-07,2024-08-16,589.9000244140625,700.9950012207031,525.7461664374289,target,0.18832848314761358,0.18085726216251372,9,closed,long,1
config_iii,9501,2024-12-19,2024-12-20,2024-12-30,444.29998779296875,484.00000152587893,412.08803609788674,target,0.08935407342709463,0.0795840239411362,10,closed,long,1
config_iii,7012,2024-08-06,2024-08-07,2024-08-16,767.4000244140625,1009.1900054931641,624.8368924955902,target,0.3150768483017927,0.3091740319835662,9,closed,long,1
config_iii,7012,2025-04-07,2025-04-08,2025-04-21,1356.4000244140625,1573.0,1126.5476589177113,time_stop,0.1596873869708933,0.15574114414899726,13,closed,long,1
config_iii,7012,2025-08-21,2025-08-22,2025-09-03,1904.0,1751.5561228759395,1751.5561228759395,stop,-0.08006506151473763,-0.08308644979607757,12,closed,long,1
config_iii,7741,2025-04-06,2025-04-07,2025-04-18,14880.0,15600.0,13839.306780356603,time_stop,0.04838709677419355,0.04485508911474444,11,closed,long,1
config_iii,4502,2024-08-06,2024-08-07,2024-08-14,3888.0,4185.8,3693.2853782676348,target,0.07659465020576137,0.0709136309825808,7,closed,long,1
config_iii,8002,2024-08-06,2024-08-07,2024-08-21,2100.0,2462.0,1823.5479443845172,time_stop,0.17238095238095238,0.16940221787345075,14,closed,long,1
